,Dim1,Dim2,latent_index,cluster,area_x,perimeter_x,avg_lw_x,std_rot_x,avg_rot_x,std_area_x,std_perimeter_x,area_y,perimeter_y,avg_lw_y,std_rot_y,avg_rot_y,std_area_y,std_perimeter_y
0,-6.174739837646484,54.18665313720703,30440.0,4.0,0.26646651327610016,11.359935406595467,0.4606145024299622,0.0017839666688814761,-0.6535931229591371,0.017959434539079666,0.2037369264704636,0.26646651327610016,11.359935406595467,0.4606145024299622,0.0017839666688814761,-0.6535931229591371,0.017959434539079666,0.2037369264704636
1,22.39508056640625,-24.06943702697754,29070.0,8.0,0.275055521982722,10.35883667320013,1.003464937210083,0.0019610386807471514,-0.4572101831436157,0.015839355066418648,0.223278887275924,0.275055521982722,10.35883667320013,1.003464937210083,0.0019610386807471514,-0.4572101831436157,0.015839355066418648,0.223278887275924
2,38.028465270996094,-33.35287475585937,17906.0,8.0,0.2518864718731493,10.720628019422293,1.7656259536743164,0.07286220788955687,-0.4933310151100159,0.011466369032859802,0.18786753316256294,0.2518864718731493,10.720628019422293,1.7656259536743164,0.07286220788955687,-0.4933310151100159,0.011466369032859802,0.18786753316256294
3,-22.980815887451172,39.02740097045898,20966.0,4.0,0.1721512288786471,9.875324085354805,0.6094781160354614,0.001898394781164825,-0.462854415178299,0.004368041642010212,0.09671015591103477,0.1721512288786471,9.875324085354805,0.6094781160354614,0.001898394781164825,-0.462854415178299,0.004368041642010212,0.09671015591103477
4,39.43024444580078,-52.86804580688477,28680.0,2.0,0.1974099869839847,9.835061192512512,1.1823627948760986,0.01248949021100998,-0.4977772831916809,0.0059293457306921465,0.12681045120685025,0.1974099869839847,9.835061192512512,1.1823627948760986,0.01248949021100998,-0.4977772831916809,0.005929345730692147,0.12681045120685025
5,14.260746002197266,-39.18870544433594,16939.0,8.0,0.28853205230552703,11.19833729416132,1.4508169889450069,0.006444826256483793,-0.4027698338031769,0.016340048983693126,0.2643185727603774,0.28853205230552703,11.19833729416132,1.4508169889450069,0.006444826256483793,-0.4027698338031769,0.016340048983693126,0.2643185727603774
6,-2.448705673217773,54.20956420898438,13566.0,4.0,0.17571746348403394,9.163376301527023,1.240156650543213,0.10491987317800522,-0.5205574035644531,0.005080802831798792,0.13516116687301066,0.17571746348403394,9.163376301527023,1.240156650543213,0.10491987317800522,-0.5205574035644531,0.005080802831798792,0.13516116687301066
7,1.1820372343063354,22.732919692993164,3145.0,10.0,0.20828126795822755,10.381973307579756,1.9658349752426147,0.02963554672896862,-0.4522669911384583,0.0077091059647500515,0.13996584153450212,0.20828126795822755,10.381973307579756,1.9658349752426147,0.02963554672896862,-0.4522669911384583,0.0077091059647500515,0.13996584153450212
8,39.34304809570313,-38.89994812011719,14705.0,8.0,0.2293177639367059,9.664167907088997,2.167905330657959,0.1057121753692627,-0.4035237431526184,0.014955549500882626,0.2016009250425301,0.2293177639367059,9.664167907088997,2.167905330657959,0.1057121753692627,-0.4035237431526184,0.014955549500882626,0.2016009250425301
9,44.33047103881836,0.7871243953704834,24591.0,6.0,0.16607270622625947,10.179774999618528,0.39212438464164734,0.0009667603299021721,-0.4205951988697052,0.003451457479968667,0.06945876419692533,0.16607270622625947,10.179774999618528,0.39212438464164734,0.0009667603299021721,-0.4205951988697052,0.003451457479968667,0.06945876419692533
10,-37.3278923034668,36.0590705871582,33635.0,0.0,0.21723963506519794,11.829889543354511,2.0603055953979488,0.008679949678480625,-0.3777019679546356,0.005934127140790224,0.11918558708560682,0.21723963506519794,11.829889543354511,2.0603055953979488,0.008679949678480625,-0.3777019679546356,0.005934127140790224,0.11918558708560682
11,29.90823173522949,-37.58659744262695,34749.0,8.0,0.17748726630816236,9.151247452944515,1.499226450920105,0.0033020249102264643,-0.5727212429046631,0.007742953486740589,0.1572371677593672,0.17748726630816236,9.151247452944515,1.499226450920105,0.0033020249102264643,-0.5727212429046631,0.007742953486740589,0.1572371677593672
12,3.5819320678710938,-13.762415885925293,38229.0,2.0,0.2307605300593423,8.013815641403196,1.5302168130874634,0.13587592542171478,-0.4479945302009583,0.02003769390285015,0.2721708333156792,0.2307605300593423,8.013815641403196,1.5302168130874634,0.13587592542171478,-0.4479945302009583,0.02003769390285015,0.2721708333156792
13,3.400926113128662,44.87145233154297,9532.0,10.0,0.23914954194333404,11.254850257188082,1.3203524351119995,0.09613633155822754,-0.5354893207550049,0.008673696778714657,0.15536859649945606,0.23914954194333404,11.254850257188082,1.3203524351119995,0.09613633155822754,-0.5354893207550049,0.008673696778714657,0.15536859649945606
14,21.04354858398437,15.025574684143065,14163.0,5.0,0.2452890775166452,11.265265330672266,0.8387730717658997,1.7474430933361873e-06,-0.5271454453468323,0.007096914574503899,0.1199759956434177,0.2452890775166452,11.265265330672266,0.8387730717658997,1.7474430933361873e-06,-0.5271454453468323,0.007096914574503899,0.1199759956434177
15,37.08594131469727,-42.97535705566406,33765.0,8.0,0.21818687743507328,10.496024254709482,1.3356842994689941,0.010680564679205421,-0.4598558843135834,0.007347047794610263,0.13373862747331486,0.21818687743507328,10.496024254709482,1.335684299468994,0.010680564679205421,-0.4598558843135834,0.007347047794610263,0.13373862747331486
16,-33.49584197998047,11.926685333251953,42520.0,3.0,0.2320538480998948,10.694994244724512,1.493097901344299,0.0009498479194007814,-0.4938974380493164,0.007417281158268452,0.13512039671861906,0.2320538480998948,10.694994244724512,1.493097901344299,0.0009498479194007814,-0.4938974380493164,0.007417281158268452,0.13512039671861906
